Root Cause (Gejala),Impact (Akibat),Tipe Masalah,Confidence (%),Lift Ratio,Support (%),Level Prioritas
"ether3, route, neighbor",BROADCAST_STORM,BROADCAST_STORM,0.2481203007518796,2.25063838842389,0.0171606864274571,INFO (Monitor)
"ether3, router-id, neighbor",BROADCAST_STORM,BROADCAST_STORM,0.2481203007518796,2.25063838842389,0.0171606864274571,INFO (Monitor)
"ether3, version, neighbor",BROADCAST_STORM,BROADCAST_STORM,0.2481203007518796,2.25063838842389,0.0171606864274571,INFO (Monitor)
"ether3, ospf-1, neighbor",BROADCAST_STORM,BROADCAST_STORM,0.2481203007518796,2.25063838842389,0.0171606864274571,INFO (Monitor)
"ether3, broadcast, neighbor",BROADCAST_STORM,BROADCAST_STORM,0.2481203007518796,2.25063838842389,0.0171606864274571,INFO (Monitor)
"ether3, area-0, neighbor",BROADCAST_STORM,BROADCAST_STORM,0.2481203007518796,2.25063838842389,0.0171606864274571,INFO (Monitor)
"ether3, neighbor",BROADCAST_STORM,BROADCAST_STORM,0.2481203007518796,2.25063838842389,0.0171606864274571,INFO (Monitor)
"area-0, r3-access","LINK_FAILURE, broadcast",LINK_FAILURE,0.2585034013605442,2.249330501431342,0.0197607904316172,INFO (Monitor)
"broadcast, r3-access","area-0, LINK_FAILURE",LINK_FAILURE,0.2585034013605442,2.249330501431342,0.0197607904316172,INFO (Monitor)
"exstart, neighbor","interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468085,2.248071077858312,0.0104004160166406,INFO (Monitor)
"change, broadcast","interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468084,2.248071077858312,0.0364014560582423,INFO (Monitor)
"area-0, change","interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468084,2.248071077858312,0.0364014560582423,INFO (Monitor)
"route, change","interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468084,2.248071077858312,0.0364014560582423,INFO (Monitor)
"change, version","interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468084,2.248071077858312,0.0364014560582423,INFO (Monitor)
"change, router-id","interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468084,2.248071077858312,0.0364014560582423,INFO (Monitor)
"ospf, change","interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468084,2.248071077858312,0.0364014560582423,INFO (Monitor)
change,"interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468084,2.248071077858312,0.0364014560582423,INFO (Monitor)
"change, ospf-1","interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468084,2.248071077858312,0.0364014560582423,INFO (Monitor)
"state, exstart","interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468085,2.248071077858312,0.0104004160166406,INFO (Monitor)
"exstart, router-id","interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468085,2.248071077858312,0.0104004160166406,INFO (Monitor)
"area-0, exstart","interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468085,2.248071077858312,0.0104004160166406,INFO (Monitor)
"exstart, version","interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468085,2.248071077858312,0.0104004160166406,INFO (Monitor)
"route, exstart","interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468085,2.248071077858312,0.0104004160166406,INFO (Monitor)
"ospf, exstart","interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468085,2.248071077858312,0.0104004160166406,INFO (Monitor)
"exstart, ospf-1","interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468085,2.248071077858312,0.0104004160166406,INFO (Monitor)
"exstart, broadcast","interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468085,2.248071077858312,0.0104004160166406,INFO (Monitor)
exstart,"interface, BROADCAST_STORM",BROADCAST_STORM,0.2127659574468085,2.248071077858312,0.0104004160166406,INFO (Monitor)
"192, 168","len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"type, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"153, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"153, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"ether1, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"ether1, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"firewall, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"firewall, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"icmp, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"type, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"len, 131, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"len, 131, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"icmp, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"ddos, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"ddos, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"src-mac, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"len, 168, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"len, 192, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"unknown, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"r1-core, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"r1-core, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"131, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"icmp, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"icmp, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"ddos, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"ddos, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"src-mac, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"src-mac, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"unknown, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"unknown, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"1000, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"1000, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"len, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"len, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"src-mac, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, 168, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"unknown, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"1000, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, icmp, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, icmp, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, ddos, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, ddos, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, src-mac, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, src-mac, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, unknown, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, unknown, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, 1000, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, 1000, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"r1-core, 1000, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"r1-core, 1000, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"1000, 168, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"1000, 192, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
"192, 168","1000, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, 131, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, 131, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, type, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, 192, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"1000, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, r1-core, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, r1-core, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"type, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, type, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
"168, 192","proto, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, 153, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, 153, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, ether1, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, ether1, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, firewall, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, firewall, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"131, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"ddos, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"type, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"code, 168, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"src-mac, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"unknown, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"unknown, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"1000, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"1000, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"len, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"len, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"133-, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"133-, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"code, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"code, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"r1-core, code, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"r1-core, code, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"src-mac, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"153, 1000, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"ddos, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"ether1, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"r1-core, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"r1-core, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"192, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"168, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
"168, 192","133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"153, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"153, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"ether1, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"icmp, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"firewall, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"firewall, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"type, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"type, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"131, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"131, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"icmp, 133-, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"code, 192, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
"168, 192","code, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"firewall, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"153, code, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"proto, code, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"code, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"code, len, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"code, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"code, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"code, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"code, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"r1-core, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"r1-core, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"192, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"168, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
"168, 192","detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"153, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"153, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"ether1, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"ether1, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"firewall, detected, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"proto, code, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"code, 1000, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"code, 1000, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"code, 131, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
192,"153, code, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
168,"ether1, code, DDOS_ATTACK",DDOS_ATTACK,0.9322429906542056,2.246495327102804,0.4149765990639625,HIGH RISK (Certainty)
